Point ID,Easting,Northing,Elevation,H. Precision,V. Precision,PDOP,Sats,Datetime,Timestamp
nor3-2105,245691.959,5182452.047,90.344,0.012,0.022,1.326,20.0,2023-07-25 15:16:41,1690298201
nor3-2106,245692.799,5182451.029,90.355,0.012,0.022,1.326,19.0,2023-07-25 15:16:42,1690298202
nor3-2107,245693.628,5182450.077,90.38,0.012,0.022,1.326,19.0,2023-07-25 15:16:43,1690298203
nor3-2108,245694.48,5182449.073,90.414,0.013,0.025,1.326,19.0,2023-07-25 15:16:44,1690298204
nor3-2109,245695.155,5182448.152,90.414,0.012,0.023,1.326,19.0,2023-07-25 15:16:45,1690298205
nor3-2110,245695.86,5182447.243,90.43,0.012,0.022,1.326,21.0,2023-07-25 15:16:46,1690298206
nor3-2111,245696.668,5182446.229,90.447,0.012,0.022,1.289,20.0,2023-07-25 15:16:47,1690298207
nor3-2112,245697.38,5182445.281,90.436,0.013,0.023,1.289,20.0,2023-07-25 15:16:48,1690298208
nor3-2113,245698.117,5182444.351,90.459,0.012,0.021,1.326,20.0,2023-07-25 15:16:49,1690298209
nor3-2114,245698.845,5182443.391,90.456,0.013,0.023,1.326,20.0,2023-07-25 15:16:50,1690298210
nor3-2115,245699.583,5182442.401,90.464,0.012,0.021,1.326,21.0,2023-07-25 15:16:51,1690298211
nor3-2116,245700.373,5182441.33,90.455,0.012,0.021,1.326,21.0,2023-07-25 15:16:52,1690298212
nor3-2117,245701.169,5182440.258,90.454,0.012,0.022,1.326,21.0,2023-07-25 15:16:53,1690298213
nor3-2118,245701.831,5182439.38,90.481,0.014,0.023,1.326,21.0,2023-07-25 15:16:54,1690298214
nor3-2119,245702.517,5182438.452,90.473,0.015,0.026,1.326,21.0,2023-07-25 15:16:55,1690298215
nor3-2120,245703.158,5182437.498,90.509,0.014,0.023,1.326,21.0,2023-07-25 15:16:56,1690298216
nor3-2121,245703.92,5182436.531,90.487,0.014,0.025,1.326,20.0,2023-07-25 15:16:57,1690298217
nor3-2122,245704.725,5182435.611,90.458,0.016,0.029,1.326,20.0,2023-07-25 15:16:58,1690298218
nor3-2123,245705.602,5182434.59,90.467,0.014,0.027,1.326,20.0,2023-07-25 15:16:59,1690298219
nor3-2124,245706.493,5182433.644,90.46,0.016,0.03,1.326,19.0,2023-07-25 15:17:00,1690298220
nor3-2125,245707.357,5182432.727,90.445,0.015,0.028,1.42,20.0,2023-07-25 15:17:01,1690298221
nor3-2126,245708.191,5182431.831,90.464,0.015,0.027,1.42,21.0,2023-07-25 15:17:02,1690298222
nor3-2127,245708.916,5182430.876,90.456,0.014,0.024,1.326,21.0,2023-07-25 15:17:03,1690298223
nor3-2128,245709.692,5182429.806,90.457,0.015,0.025,1.326,21.0,2023-07-25 15:17:04,1690298224
nor3-2129,245710.49,5182428.763,90.433,0.012,0.021,1.326,19.0,2023-07-25 15:17:05,1690298225
nor3-2130,245711.238,5182427.741,90.438,0.012,0.021,1.326,21.0,2023-07-25 15:17:06,1690298226
nor3-2131,245711.99,5182426.707,90.448,0.012,0.02,1.402,21.0,2023-07-25 15:17:07,1690298227
nor3-2132,245712.716,5182425.714,90.443,0.011,0.02,1.402,21.0,2023-07-25 15:17:08,1690298228
nor3-2133,245713.479,5182424.719,90.434,0.011,0.019,1.402,21.0,2023-07-25 15:17:09,1690298229
nor3-2134,245714.29,5182423.78,90.428,0.011,0.019,1.402,21.0,2023-07-25 15:17:10,1690298230
nor3-2135,245715.092,5182422.831,90.407,0.011,0.019,1.402,21.0,2023-07-25 15:17:11,1690298231
nor3-2136,245715.966,5182421.81,90.401,0.012,0.021,1.402,21.0,2023-07-25 15:17:12,1690298232
nor3-2137,245716.811,5182420.844,90.397,0.012,0.021,1.402,21.0,2023-07-25 15:17:13,1690298233
nor3-2138,245717.642,5182419.896,90.404,0.012,0.021,1.402,21.0,2023-07-25 15:17:14,1690298234
nor3-2139,245718.428,5182418.993,90.41,0.012,0.021,1.401,21.0,2023-07-25 15:17:15,1690298235
nor3-2140,245719.274,5182418.082,90.39,0.013,0.022,1.401,20.0,2023-07-25 15:17:16,1690298236
nor3-2141,245720.12,5182417.127,90.398,0.014,0.024,1.401,20.0,2023-07-25 15:17:17,1690298237
nor3-2142,245721.022,5182416.231,90.416,0.012,0.021,1.326,21.0,2023-07-25 15:17:18,1690298238
nor3-2143,245721.986,5182415.355,90.367,0.012,0.02,1.288,21.0,2023-07-25 15:17:19,1690298239
nor3-2144,245722.936,5182414.413,90.352,0.013,0.023,1.288,21.0,2023-07-25 15:17:20,1690298240
nor3-2145,245723.883,5182413.522,90.316,0.012,0.021,1.288,21.0,2023-07-25 15:17:21,1690298241
nor3-2146,245724.758,5182412.57,90.309,0.012,0.019,1.288,20.0,2023-07-25 15:17:22,1690298242
nor3-2147,245725.569,5182411.605,90.3,0.011,0.019,1.418,20.0,2023-07-25 15:17:23,1690298243
nor3-2148,245726.207,5182410.665,90.291,0.012,0.02,1.418,21.0,2023-07-25 15:17:24,1690298244
nor3-2149,245726.742,5182409.753,90.291,0.012,0.02,1.32,21.0,2023-07-25 15:17:25,1690298245
nor3-2150,245727.274,5182408.912,90.279,0.011,0.019,1.32,20.0,2023-07-25 15:17:26,1690298246
nor3-2151,245727.77,5182408.108,90.283,0.011,0.02,1.417,20.0,2023-07-25 15:17:27,1690298247
nor3-2152,245728.316,5182407.254,90.29,0.011,0.019,1.417,20.0,2023-07-25 15:17:28,1690298248
nor3-2153,245728.928,5182406.403,90.292,0.01,0.017,1.417,20.0,2023-07-25 15:17:29,1690298249
nor3-2154,245729.582,5182405.529,90.293,0.011,0.02,1.417,20.0,2023-07-25 15:17:30,1690298250
nor3-2155,245730.316,5182404.711,90.315,0.011,0.02,1.417,20.0,2023-07-25 15:17:31,1690298251
nor3-2156,245731.12,5182403.925,90.31,0.011,0.02,1.417,20.0,2023-07-25 15:17:32,1690298252
nor3-2157,245732.028,5182403.076,90.309,0.012,0.02,1.417,20.0,2023-07-25 15:17:33,1690298253
nor3-2158,245732.973,5182402.194,90.316,0.012,0.021,1.417,20.0,2023-07-25 15:17:34,1690298254
nor3-2159,245733.872,5182401.319,90.323,0.013,0.023,1.417,21.0,2023-07-25 15:17:35,1690298255
nor3-2160,245734.678,5182400.481,90.313,0.012,0.022,1.417,21.0,2023-07-25 15:17:36,1690298256
nor3-2161,245735.489,5182399.568,90.319,0.012,0.021,1.326,20.0,2023-07-25 15:17:37,1690298257
nor3-2162,245736.179,5182398.648,90.343,0.011,0.02,1.326,20.0,2023-07-25 15:17:38,1690298258
nor3-2163,245736.824,5182397.694,90.324,0.011,0.021,1.433,20.0,2023-07-25 15:17:39,1690298259
nor3-2164,245737.396,5182396.669,90.317,0.011,0.02,1.433,20.0,2023-07-25 15:17:40,1690298260
nor3-2165,245737.853,5182395.817,90.312,0.011,0.019,1.433,20.0,2023-07-25 15:17:41,1690298261
nor3-2166,245738.399,5182394.927,90.301,0.011,0.019,1.433,20.0,2023-07-25 15:17:42,1690298262
nor3-2167,245739.183,5182393.964,90.318,0.011,0.018,1.326,21.0,2023-07-25 15:17:43,1690298263
nor3-2168,245739.998,5182393.079,90.291,0.011,0.018,1.326,21.0,2023-07-25 15:17:44,1690298264
nor3-2169,245740.774,5182392.218,90.256,0.01,0.017,1.326,21.0,2023-07-25 15:17:45,1690298265
nor3-2170,245741.604,5182391.367,90.213,0.011,0.018,1.326,21.0,2023-07-25 15:17:46,1690298266
nor3-2171,245742.369,5182390.625,90.204,0.01,0.017,1.326,21.0,2023-07-25 15:17:47,1690298267
nor3-2172,245743.074,5182389.897,90.196,0.01,0.018,1.326,21.0,2023-07-25 15:17:48,1690298268
nor3-2173,245743.746,5182389.14,90.203,0.01,0.017,1.325,21.0,2023-07-25 15:17:49,1690298269
nor3-2174,245744.394,5182388.269,90.158,0.011,0.018,1.325,21.0,2023-07-25 15:17:50,1690298270
nor3-2175,245744.965,5182387.308,90.126,0.012,0.02,1.325,21.0,2023-07-25 15:17:51,1690298271
nor3-2176,245745.63,5182386.297,90.119,0.012,0.019,1.325,21.0,2023-07-25 15:17:52,1690298272
nor3-2177,245746.37,5182385.386,90.17,0.014,0.021,1.325,21.0,2023-07-25 15:17:53,1690298273
nor3-2178,245747.163,5182384.393,90.225,0.013,0.022,1.325,21.0,2023-07-25 15:17:54,1690298274
nor3-2179,245748.032,5182383.328,90.253,0.014,0.023,1.325,21.0,2023-07-25 15:17:55,1690298275
nor3-2180,245748.814,5182382.376,90.264,0.015,0.026,1.325,18.0,2023-07-25 15:17:56,1690298276
nor3-2181,245749.562,5182381.438,90.258,0.015,0.027,1.325,18.0,2023-07-25 15:17:57,1690298277
nor3-2182,245750.207,5182380.625,90.288,0.015,0.027,1.325,19.0,2023-07-25 15:17:58,1690298278
nor3-2183,245750.925,5182379.782,90.323,0.014,0.024,1.407,19.0,2023-07-25 15:17:59,1690298279
nor3-2184,245751.67,5182378.945,90.32,0.014,0.025,1.407,21.0,2023-07-25 15:18:00,1690298280
nor3-2185,245752.416,5182378.298,90.308,0.015,0.026,1.325,21.0,2023-07-25 15:18:01,1690298281
nor3-2186,245753.291,5182377.856,90.322,0.015,0.025,1.325,20.0,2023-07-25 15:18:02,1690298282
nor3-2187,245754.288,5182377.673,90.348,0.014,0.024,1.406,20.0,2023-07-25 15:18:03,1690298283
nor3-2188,245755.199,5182377.668,90.332,0.015,0.024,1.406,19.0,2023-07-25 15:18:04,1690298284
nor3-2189,245756.116,5182377.785,90.313,0.015,0.023,1.613,18.0,2023-07-25 15:18:05,1690298285
nor3-2190,245756.98,5182378.022,90.288,0.015,0.024,1.613,18.0,2023-07-25 15:18:06,1690298286
nor3-2191,245757.71,5182378.389,90.283,0.014,0.023,1.406,18.0,2023-07-25 15:18:07,1690298287
nor3-2192,245758.393,5182378.995,90.278,0.015,0.024,1.406,19.0,2023-07-25 15:18:08,1690298288
nor3-2193,245758.934,5182379.729,90.277,0.015,0.025,1.406,20.0,2023-07-25 15:18:09,1690298289
nor3-2194,245759.186,5182380.427,90.299,0.015,0.024,1.406,21.0,2023-07-25 15:18:10,1690298290
nor3-2195,245759.12,5182381.354,90.292,0.013,0.021,1.325,21.0,2023-07-25 15:18:11,1690298291
nor3-2196,245758.817,5182382.3,90.272,0.013,0.022,1.325,20.0,2023-07-25 15:18:12,1690298292
nor3-2197,245758.465,5182383.002,90.263,0.011,0.019,1.433,20.0,2023-07-25 15:18:13,1690298293
nor3-2198,245757.943,5182383.774,90.229,0.011,0.02,1.433,21.0,2023-07-25 15:18:14,1690298294
nor3-2199,245757.48,5182384.603,90.231,0.012,0.02,1.325,21.0,2023-07-25 15:18:15,1690298295
nor3-2200,245756.799,5182385.973,90.224,0.013,0.022,1.325,21.0,2023-07-25 15:18:16,1690298296
nor3-2201,245756.144,5182387.116,90.159,0.017,0.028,1.325,21.0,2023-07-25 15:18:17,1690298297
nor3-2202,245755.442,5182388.372,90.096,0.013,0.02,1.325,21.0,2023-07-25 15:18:18,1690298298
nor3-2203,245754.925,5182389.445,90.054,0.014,0.023,1.325,21.0,2023-07-25 15:18:19,1690298299
nor3-2204,245754.337,5182390.706,90.018,0.012,0.02,1.325,21.0,2023-07-25 15:18:20,1690298300
nor3-2205,245753.872,5182391.693,90.005,0.012,0.02,1.325,21.0,2023-07-25 15:18:21,1690298301
nor3-2206,245753.306,5182392.73,90.008,0.013,0.02,1.325,21.0,2023-07-25 15:18:22,1690298302
nor3-2207,245752.779,5182393.714,90.013,0.012,0.02,1.325,21.0,2023-07-25 15:18:23,1690298303
nor3-2208,245752.322,5182394.604,90.031,0.012,0.019,1.325,21.0,2023-07-25 15:18:24,1690298304
nor3-2209,245751.771,5182395.613,90.037,0.013,0.022,1.325,21.0,2023-07-25 15:18:25,1690298305
nor3-2210,245751.168,5182396.653,90.042,0.013,0.021,1.325,21.0,2023-07-25 15:18:26,1690298306
nor3-2211,245750.506,5182397.857,90.067,0.012,0.021,1.325,21.0,2023-07-25 15:18:27,1690298307
nor3-2212,245749.909,5182398.981,90.123,0.012,0.022,1.325,21.0,2023-07-25 15:18:28,1690298308
nor3-2213,245749.274,5182400.095,90.133,0.011,0.02,1.325,20.0,2023-07-25 15:18:29,1690298309
nor3-2214,245748.691,5182401.104,90.155,0.011,0.019,1.325,19.0,2023-07-25 15:18:30,1690298310
nor3-2215,245748.08,5182402.124,90.215,0.011,0.019,1.543,19.0,2023-07-25 15:18:31,1690298311
nor3-2216,245747.39,5182403.272,90.232,0.011,0.019,1.543,19.0,2023-07-25 15:18:32,1690298312
nor3-2217,245746.755,5182404.388,90.259,0.012,0.021,1.543,19.0,2023-07-25 15:18:33,1690298313
nor3-2218,245746.121,5182405.463,90.25,0.012,0.021,1.543,19.0,2023-07-25 15:18:34,1690298314
nor3-2219,245745.436,5182406.595,90.251,0.012,0.021,1.543,19.0,2023-07-25 15:18:35,1690298315
nor3-2220,245744.808,5182407.603,90.259,0.012,0.022,1.543,19.0,2023-07-25 15:18:36,1690298316
nor3-2221,245744.003,5182408.789,90.25,0.012,0.021,1.543,19.0,2023-07-25 15:18:37,1690298317
nor3-2222,245743.28,5182409.852,90.273,0.011,0.02,1.543,20.0,2023-07-25 15:18:38,1690298318
nor3-2223,245742.538,5182410.88,90.283,0.011,0.019,1.411,19.0,2023-07-25 15:18:39,1690298319
nor3-2224,245741.844,5182411.805,90.281,0.011,0.019,1.411,19.0,2023-07-25 15:18:40,1690298320
nor3-2225,245741.147,5182412.741,90.294,0.011,0.019,1.542,19.0,2023-07-25 15:18:41,1690298321
nor3-2226,245740.469,5182413.671,90.296,0.011,0.019,1.542,18.0,2023-07-25 15:18:42,1690298322
nor3-2227,245739.805,5182414.58,90.311,0.011,0.019,1.659,18.0,2023-07-25 15:18:43,1690298323
nor3-2228,245739.179,5182415.457,90.326,0.011,0.019,1.659,19.0,2023-07-25 15:18:44,1690298324
nor3-2229,245738.599,5182416.278,90.342,0.011,0.019,1.658,18.0,2023-07-25 15:18:45,1690298325
nor3-2230,245738.002,5182417.114,90.385,0.011,0.019,1.658,18.0,2023-07-25 15:18:46,1690298326
nor3-2231,245737.353,5182417.979,90.397,0.01,0.018,1.658,18.0,2023-07-25 15:18:47,1690298327
nor3-2232,245736.679,5182418.873,90.41,0.01,0.018,1.658,18.0,2023-07-25 15:18:48,1690298328
nor3-2233,245736.043,5182419.739,90.433,0.01,0.019,1.658,18.0,2023-07-25 15:18:49,1690298329
nor3-2234,245735.4,5182420.608,90.448,0.011,0.019,1.658,20.0,2023-07-25 15:18:50,1690298330
nor3-2235,245734.724,5182421.444,90.455,0.01,0.018,1.506,19.0,2023-07-25 15:18:51,1690298331
nor3-2236,245733.863,5182422.34,90.443,0.013,0.022,1.506,19.0,2023-07-25 15:18:52,1690298332
nor3-2237,245733.24,5182423.066,90.484,0.012,0.02,1.41,18.0,2023-07-25 15:18:53,1690298333
nor3-2238,245732.342,5182423.98,90.503,0.011,0.019,1.41,19.0,2023-07-25 15:18:54,1690298334
nor3-2239,245731.436,5182424.836,90.507,0.011,0.018,1.41,19.0,2023-07-25 15:18:55,1690298335
nor3-2240,245730.556,5182425.704,90.515,0.01,0.018,1.41,20.0,2023-07-25 15:18:56,1690298336
nor3-2241,245729.677,5182426.589,90.502,0.01,0.017,1.409,20.0,2023-07-25 15:18:57,1690298337
nor3-2242,245728.844,5182427.441,90.489,0.01,0.017,1.409,20.0,2023-07-25 15:18:58,1690298338
nor3-2243,245728.063,5182428.244,90.48,0.01,0.017,1.409,19.0,2023-07-25 15:18:59,1690298339
nor3-2244,245727.226,5182429.111,90.483,0.01,0.018,1.409,20.0,2023-07-25 15:19:00,1690298340
nor3-2245,245726.449,5182429.938,90.472,0.01,0.018,1.409,20.0,2023-07-25 15:19:01,1690298341
nor3-2246,245725.697,5182430.76,90.458,0.01,0.017,1.409,20.0,2023-07-25 15:19:02,1690298342
nor3-2247,245724.941,5182431.611,90.456,0.01,0.017,1.409,20.0,2023-07-25 15:19:03,1690298343
nor3-2248,245724.246,5182432.463,90.461,0.01,0.017,1.409,20.0,2023-07-25 15:19:04,1690298344
nor3-2249,245723.495,5182433.412,90.466,0.01,0.017,1.409,19.0,2023-07-25 15:19:05,1690298345
nor3-2250,245722.769,5182434.332,90.475,0.01,0.018,1.409,19.0,2023-07-25 15:19:06,1690298346
nor3-2251,245722.075,5182435.201,90.475,0.01,0.017,1.538,19.0,2023-07-25 15:19:07,1690298347
nor3-2252,245721.319,5182436.131,90.478,0.01,0.017,1.538,20.0,2023-07-25 15:19:08,1690298348
nor3-2253,245720.532,5182437.087,90.485,0.01,0.017,1.408,20.0,2023-07-25 15:19:09,1690298349
nor3-2254,245719.752,5182438.025,90.502,0.01,0.017,1.408,20.0,2023-07-25 15:19:10,1690298350
nor3-2255,245719.016,5182438.934,90.514,0.01,0.017,1.408,20.0,2023-07-25 15:19:11,1690298351
nor3-2256,245718.255,5182439.869,90.523,0.011,0.018,1.408,20.0,2023-07-25 15:19:12,1690298352
nor3-2257,245717.51,5182440.75,90.516,0.01,0.017,1.408,20.0,2023-07-25 15:19:13,1690298353
nor3-2258,245716.774,5182441.718,90.537,0.011,0.019,1.408,20.0,2023-07-25 15:19:14,1690298354
nor3-2259,245716.054,5182442.642,90.547,0.011,0.019,1.408,20.0,2023-07-25 15:19:15,1690298355
nor3-2260,245715.371,5182443.629,90.531,0.012,0.02,1.408,20.0,2023-07-25 15:19:16,1690298356
nor3-2261,245714.735,5182444.54,90.545,0.011,0.017,1.408,20.0,2023-07-25 15:19:17,1690298357
nor3-2262,245714.111,5182445.341,90.55,0.011,0.017,1.408,20.0,2023-07-25 15:19:18,1690298358
nor3-2263,245713.425,5182446.176,90.549,0.011,0.018,1.407,21.0,2023-07-25 15:19:19,1690298359
nor3-2264,245712.707,5182447.013,90.552,0.011,0.018,1.407,21.0,2023-07-25 15:19:20,1690298360
nor3-2265,245711.972,5182447.851,90.551,0.01,0.018,1.324,21.0,2023-07-25 15:19:21,1690298361
nor3-2266,245711.133,5182448.706,90.54,0.01,0.018,1.324,21.0,2023-07-25 15:19:22,1690298362
nor3-2267,245710.327,5182449.551,90.523,0.01,0.018,1.324,20.0,2023-07-25 15:19:23,1690298363
nor3-2268,245709.539,5182450.432,90.504,0.01,0.018,1.324,21.0,2023-07-25 15:19:24,1690298364
nor3-2269,245708.794,5182451.312,90.472,0.01,0.017,1.324,21.0,2023-07-25 15:19:25,1690298365
nor3-2270,245708.108,5182452.101,90.468,0.011,0.018,1.324,21.0,2023-07-25 15:19:26,1690298366
nor3-2271,245707.415,5182452.93,90.43,0.011,0.018,1.324,20.0,2023-07-25 15:19:27,1690298367
nor3-2272,245706.732,5182453.703,90.407,0.012,0.02,1.324,20.0,2023-07-25 15:19:28,1690298368
nor3-2273,245706.0,5182454.523,90.395,0.012,0.02,1.407,18.0,2023-07-25 15:19:29,1690298369
nor3-2274,245705.25,5182455.354,90.372,0.017,0.028,1.407,18.0,2023-07-25 15:19:30,1690298370
nor3-2275,245704.552,5182456.137,90.351,0.014,0.023,1.614,18.0,2023-07-25 15:19:31,1690298371
nor3-2276,245703.869,5182456.89,90.347,0.013,0.023,1.614,17.0,2023-07-25 15:19:32,1690298372
nor3-2277,245703.209,5182457.787,90.369,0.013,0.022,1.535,18.0,2023-07-25 15:19:33,1690298373
nor3-2278,245702.479,5182458.581,90.364,0.011,0.02,1.535,20.0,2023-07-25 15:19:34,1690298374
nor3-2279,245701.52,5182459.634,90.343,0.013,0.022,1.406,19.0,2023-07-25 15:19:35,1690298375
nor3-2280,245700.766,5182460.627,90.348,0.021,0.035,1.406,18.0,2023-07-25 15:19:36,1690298376
nor3-2281,245700.05,5182461.598,90.384,0.015,0.025,1.534,17.0,2023-07-25 15:19:37,1690298377
nor3-2282,245699.132,5182462.698,90.398,0.013,0.024,1.534,17.0,2023-07-25 15:19:38,1690298378
nor3-2283,245698.359,5182463.699,90.412,0.013,0.022,1.534,19.0,2023-07-25 15:19:39,1690298379
nor3-2284,245697.601,5182464.653,90.405,0.012,0.021,1.534,20.0,2023-07-25 15:19:40,1690298380
nor3-2285,245696.843,5182465.591,90.401,0.012,0.02,1.406,19.0,2023-07-25 15:19:41,1690298381
nor3-2286,245696.06,5182466.535,90.367,0.012,0.02,1.406,19.0,2023-07-25 15:19:42,1690298382
nor3-2287,245695.282,5182467.48,90.343,0.011,0.019,1.533,19.0,2023-07-25 15:19:43,1690298383
nor3-2288,245694.46,5182468.439,90.352,0.012,0.021,1.533,19.0,2023-07-25 15:19:44,1690298384
nor3-2289,245693.652,5182469.437,90.353,0.013,0.021,1.533,19.0,2023-07-25 15:19:45,1690298385
nor3-2290,245692.885,5182470.408,90.361,0.012,0.021,1.533,19.0,2023-07-25 15:19:46,1690298386
nor3-2291,245692.162,5182471.326,90.352,0.012,0.021,1.533,19.0,2023-07-25 15:19:47,1690298387
nor3-2292,245691.343,5182472.335,90.356,0.012,0.02,1.533,19.0,2023-07-25 15:19:48,1690298388
nor3-2293,245690.523,5182473.388,90.339,0.012,0.02,1.533,18.0,2023-07-25 15:19:49,1690298389
nor3-2294,245689.697,5182474.444,90.338,0.012,0.02,1.533,18.0,2023-07-25 15:19:50,1690298390
nor3-2295,245688.962,5182475.389,90.313,0.012,0.02,1.532,19.0,2023-07-25 15:19:51,1690298391
nor3-2296,245688.207,5182476.346,90.297,0.012,0.021,1.532,19.0,2023-07-25 15:19:52,1690298392
nor3-2297,245687.496,5182477.323,90.313,0.011,0.019,1.532,19.0,2023-07-25 15:19:53,1690298393
nor3-2298,245686.77,5182478.28,90.31,0.011,0.018,1.532,19.0,2023-07-25 15:19:54,1690298394
nor3-2299,245686.097,5182479.245,90.3,0.012,0.021,1.532,19.0,2023-07-25 15:19:55,1690298395
nor3-2300,245685.438,5182480.123,90.303,0.011,0.019,1.532,19.0,2023-07-25 15:19:56,1690298396
nor3-2301,245684.731,5182481.086,90.315,0.011,0.019,1.532,19.0,2023-07-25 15:19:57,1690298397
nor3-2302,245684.058,5182481.961,90.3,0.01,0.018,1.532,19.0,2023-07-25 15:19:58,1690298398
nor3-2303,245683.441,5182482.764,90.294,0.011,0.018,1.531,19.0,2023-07-25 15:19:59,1690298399
nor3-2304,245682.797,5182483.631,90.322,0.011,0.019,1.531,19.0,2023-07-25 15:20:00,1690298400
nor3-2305,245682.126,5182484.52,90.312,0.011,0.018,1.531,20.0,2023-07-25 15:20:01,1690298401
nor3-2306,245681.446,5182485.385,90.329,0.011,0.018,1.531,20.0,2023-07-25 15:20:02,1690298402
nor3-2307,245680.747,5182486.231,90.36,0.01,0.018,1.404,19.0,2023-07-25 15:20:03,1690298403
nor3-2308,245679.973,5182487.115,90.366,0.011,0.019,1.404,19.0,2023-07-25 15:20:04,1690298404
nor3-2309,245679.249,5182487.912,90.37,0.011,0.019,1.53,19.0,2023-07-25 15:20:05,1690298405
nor3-2310,245678.503,5182488.718,90.394,0.011,0.018,1.53,19.0,2023-07-25 15:20:06,1690298406
nor3-2311,245677.77,5182489.619,90.42,0.011,0.019,1.53,19.0,2023-07-25 15:20:07,1690298407
nor3-2312,245676.965,5182490.547,90.398,0.011,0.019,1.53,20.0,2023-07-25 15:20:08,1690298408
nor3-2313,245676.141,5182491.306,90.364,0.01,0.018,1.403,20.0,2023-07-25 15:20:09,1690298409
nor3-2314,245675.296,5182492.195,90.328,0.012,0.02,1.403,20.0,2023-07-25 15:20:10,1690298410
nor3-2315,245674.696,5182492.909,90.304,0.014,0.025,1.403,19.0,2023-07-25 15:20:11,1690298411
nor3-2316,245673.89,5182493.881,90.406,0.013,0.023,1.403,20.0,2023-07-25 15:20:12,1690298412
nor3-2317,245673.053,5182494.851,90.397,0.011,0.02,1.501,18.0,2023-07-25 15:20:13,1690298413
nor3-2318,245672.323,5182495.671,90.409,0.012,0.021,1.501,18.0,2023-07-25 15:20:14,1690298414
